TIMESTAMP,NEE,VPD,USTAR,TA,SW_IN,H,LE
200901022200,2.532839,1.389497,0.104774,17.457120,-1.997267,-14.776101,10.682040
200901022230,1.172728,1.318718,0.092699,16.911520,-1.555256,-7.855349,5.071040
200901022300,3.356699,1.202080,0.134253,16.116930,-1.758359,-26.101525,15.084873
200901022330,5.308878,0.904696,0.323288,14.554750,-2.286602,-86.750653,22.035022
200901030000,4.082304,0.764974,0.388465,14.333610,-2.250692,-83.195515,27.726456
200901030030,3.692147,0.663436,0.303043,13.764670,-2.482365,-53.759259,21.119425
200901030100,4.859789,0.575437,0.297328,13.106810,-2.552128,-54.351969,23.891664
200901030130,3.739273,0.522346,0.246404,12.485420,-2.415315,-41.590575,17.999692
200901030200,2.429303,0.505354,0.138568,12.126230,-2.031779,-23.388801,13.566670
200901030230,3.288684,0.519117,0.140387,11.641140,-1.964898,-24.849426,13.660936
200901030300,3.026472,0.555344,0.162981,11.367940,-1.827085,-28.675124,19.206505
200901030330,1.081083,0.599379,0.104910,11.297860,-1.769458,-13.252364,6.836187
200901030400,1.770415,0.570545,0.102628,10.875410,-2.122645,-13.953336,11.213329
200901030430,1.273964,0.522234,0.098431,10.390680,-2.120431,-13.323875,8.101510
200901030500,1.080245,0.535656,0.088520,10.379680,-0.354143,-11.374162,7.595292
200901030530,1.019254,0.494325,0.104764,9.933393,26.297300,-16.592758,10.448550
200901030600,-1.780629,0.512596,0.187802,10.414880,103.941000,-22.576481,25.987609
200901030630,-6.816189,0.636842,0.403092,12.103470,212.223300,-29.954397,79.337838
200901030700,-9.214025,0.800470,0.500429,14.021780,329.621300,-2.431830,122.733417
200901030730,-10.058150,0.928837,0.522890,15.375180,448.327600,-9.783320,143.765461
200901030800,-13.160681,1.069026,0.506333,16.814990,557.718000,5.934839,191.342769
200901030830,-11.430275,1.209065,0.502737,17.924280,657.561800,12.638427,174.291997
200901030900,-16.794311,1.339750,0.445769,19.188630,753.651800,42.067766,269.182397
200901030930,-20.419618,1.481299,0.460446,20.293090,841.958300,23.078218,358.537939
200901031000,-21.228079,1.650128,0.505944,21.251040,929.564000,58.919287,421.389286
200901031030,-19.822543,1.827524,0.408268,22.260460,997.625300,59.170195,439.938704
200901031100,-19.883806,1.952493,0.283768,23.077700,1046.984000,56.181426,444.239148
200901031130,-24.711898,2.121741,0.255789,23.897680,1085.839000,60.014541,545.735747
200901031200,-20.151855,2.197881,0.286081,24.325270,1106.775000,51.923944,493.005890
200901031230,-12.517622,2.347205,0.686129,24.883680,1109.307000,-76.722443,479.657785
200901031300,-27.217791,2.362355,0.360272,25.093010,1103.492000,5.367123,665.979936
200901031330,-18.650144,2.483876,0.270138,25.440800,1072.406000,5.630556,505.597989
200901031400,-16.989656,2.470499,0.278302,25.704970,1029.445000,-2.100794,426.057962
200901031430,-14.914767,2.576223,0.216839,26.236980,965.410300,-1.196777,392.169704
200901031500,-14.185228,2.564020,0.176862,26.408940,897.866500,-12.215263,380.011798
200901031530,-10.563916,2.721025,0.137464,26.713510,816.214400,-22.193067,283.045325
200901031600,-14.698655,2.657487,0.124819,26.791420,727.595400,-38.766064,366.839971
200901031630,-15.617416,2.525738,0.219993,26.842000,627.851600,-35.305561,372.451796
200901031700,-11.919687,2.657700,0.135808,26.987010,518.533000,-47.827679,344.920895
200901031730,-11.352687,2.757710,0.085085,27.167570,406.142200,-41.552864,277.935341
200901031800,-5.750372,2.390617,0.097638,26.617730,273.498000,-19.254783,135.417392
200901031830,-1.794827,2.703406,0.069511,26.898400,157.707000,-19.496029,90.071536
200901031900,0.166839,2.742623,0.034855,26.513140,28.722010,1.468219,5.185361
200901031930,0.677062,2.896987,0.021089,26.520360,9.482018,-2.084717,1.337750
200901032000,0.461850,2.696093,0.065004,25.648770,-1.924384,1.861520,3.000794
200901032030,0.030993,2.650288,0.054164,25.274960,-1.004610,-5.469679,2.965973
200901032100,-0.039007,2.657209,0.036362,25.115030,0.630371,1.854638,-2.324271
200901032130,0.066824,2.637527,0.023123,24.888680,1.271774,-1.208255,0.160532
200901032200,-9999.000000,2.156863,0.045017,22.846320,-0.263027,1.390573,-3.665334
200901032230,4.776928,1.831726,0.075251,21.200210,-0.873110,-4.566421,17.775978
200901032300,-2.358235,2.066156,0.046667,21.819650,-0.793929,-2.325291,0.493246
200901032330,0.165090,2.014273,0.058355,21.488250,-1.826408,-2.993623,0.814592
200901040000,-0.200113,1.879163,0.077340,20.713520,-1.672267,1.755409,2.314409
200901040030,1.191032,1.843964,0.084378,20.590520,-0.153836,-12.674625,11.906823
200901040100,0.566796,1.712327,0.094486,19.974160,-1.652573,-8.918613,4.270111
200901040130,2.369241,1.746476,0.095247,20.105550,-2.186685,-10.108650,8.194922
200901040200,-0.436700,1.755795,0.035576,19.755720,-2.173936,-0.153883,0.613111
200901040230,0.032288,1.655964,0.043271,19.052200,-1.804085,3.927676,-0.534704
200901040300,0.033830,1.561602,0.022887,18.347660,-1.763989,-0.236589,-0.220389
200901040330,0.320797,1.497239,0.063997,17.903440,-1.535521,-3.837287,-0.612978
200901040400,0.377115,1.467782,0.061700,17.631800,-1.112394,2.498045,3.266589
200901040430,0.559225,1.309148,0.041703,16.831080,-1.724220,3.071285,-1.853775
200901040500,3.115035,0.943745,0.029651,14.694780,-0.641116,-2.401979,3.627786
200901040530,-2.389826,1.133399,0.022902,15.000960,22.661760,1.025653,-0.770854
200901040600,-0.698083,1.257036,0.037255,15.877040,75.996640,-1.606174,-0.010965
200901040630,-3.906769,1.110944,0.036753,16.023170,201.315800,-1.301476,34.874766
200901040700,-5.116709,0.866076,0.067147,16.967010,219.763400,2.133519,26.075282
200901040730,3.585704,1.454748,0.100329,19.551160,232.563700,-48.490953,52.211866
200901040800,-10.537843,1.822330,0.143863,22.193840,342.714200,-5.404709,73.473401
200901040830,-12.958909,1.969607,0.192631,23.384520,420.205700,-30.406214,139.507067
200901040900,-19.629130,1.971008,0.172282,24.060970,451.504500,-6.342883,192.851183
200901040930,-25.807516,2.173636,0.174152,25.805470,686.508700,-31.470818,325.217629
200901041000,-19.815088,2.501345,0.215215,27.044230,916.875400,-8.837422,440.993915
200901041030,-13.390532,2.887151,0.101256,28.269360,1009.455000,-26.204427,316.774149
200901041100,-18.238394,2.984578,0.180724,28.747600,1061.901000,-35.456691,512.634894
200901041130,-21.012703,3.009395,0.173857,28.709900,792.337300,-72.079614,478.822183
200901041200,-24.147436,3.195557,0.096118,29.269390,770.789700,-47.545021,429.456282
200901041230,-15.510770,3.185355,0.128160,29.834010,985.682300,-20.917768,325.353508
200901041300,-47.460016,3.477104,0.347925,30.595400,1205.039000,-65.400512,1294.626449
200901041330,-12.228192,3.669566,0.166076,30.952880,1105.852000,-34.119390,342.975157
200901041400,-19.495000,3.581571,0.188325,31.147220,1052.034000,-47.645776,615.238311
200901041430,-19.565907,3.655228,0.166403,31.360130,985.736000,-70.189596,646.126535
200901041500,-14.122080,3.790243,0.279872,31.659850,912.438100,-53.391104,477.384793
200901041530,-16.371974,3.504541,0.108128,31.341840,803.388500,-43.228452,485.511893
200901041600,-12.075067,3.917055,0.122149,32.067080,727.822800,-43.600417,357.059821
200901041630,-14.307156,3.643384,0.139049,31.749890,627.293800,-41.176722,420.483421
200901041700,-11.449053,3.802201,0.105616,32.271050,529.188600,-32.239341,329.968043
200901041730,-9999.000000,3.691194,0.215622,31.671020,201.366200,-9999.000000,-9999.000000
200901041800,1.067742,3.893581,0.060466,31.217470,136.924700,-0.681111,-7.348175
200901041830,0.504472,4.255348,0.034634,31.946340,109.498100,-3.473433,5.642758
200901041900,-0.533321,3.452819,0.115256,29.915290,81.116630,-11.508195,18.999900
200901041930,2.786530,3.207381,0.127139,28.489360,22.073240,-36.810421,64.357832
200901042000,2.682022,3.245204,0.116679,28.036490,-1.108864,-29.441806,35.769707
200901042030,2.634272,3.150353,0.105220,27.498840,-1.871158,-24.818180,24.424687
200901042100,7.084851,2.633216,0.185124,25.314780,-2.817538,-68.993289,71.624704
200901042130,3.609141,2.405782,0.336080,24.224860,-2.258713,-118.398735,77.014264
200901042200,4.737202,2.215287,0.282424,23.266450,-2.396269,-86.530020,61.575098
200901042230,5.443751,2.051470,0.232261,22.337070,-2.439728,-77.803031,64.121108
200901042300,5.536098,1.904635,0.253036,21.435880,-2.533516,-76.085298,64.977179
200901042330,4.892204,1.747285,0.211295,20.435490,-2.700263,-60.499533,54.725561
200901050000,5.939257,1.620489,0.312667,19.627170,-2.413506,-85.343659,62.853218
200901050030,2.571592,1.467640,0.165742,18.779670,-2.797794,-30.698760,26.690654
200901050100,3.413558,1.271620,0.149275,17.701910,-2.485718,-28.179436,26.233784
200901050130,4.352111,1.148888,0.209776,17.146550,-2.086140,-51.814136,37.820970
200901050200,4.460435,1.027806,0.244477,16.602460,-2.247506,-66.825896,47.478930
200901050230,3.557579,0.937479,0.257903,16.098590,-2.273201,-56.075329,40.170552
200901050300,4.390602,0.821660,0.275864,15.425240,-2.370792,-58.688261,41.257189
200901050330,3.641686,0.754859,0.328722,15.059010,-2.185697,-63.144596,42.374244
200901050400,4.689469,0.693975,0.346136,14.665200,-2.116443,-70.487479,48.687431
200901050430,2.886013,0.621654,0.223414,14.171390,-2.318340,-36.630343,26.091919
200901050500,3.998221,0.555084,0.281291,13.670570,-0.953035,-53.541437,39.407062
200901050530,1.710730,0.529325,0.262317,13.435220,22.306410,-43.473556,32.681505
200901050600,-2.657738,0.559182,0.303993,13.941070,95.206990,-25.877914,60.156715
200901050630,-5.710532,0.652317,0.313931,15.306320,199.098000,-25.461349,64.481946
200901050700,-9.723321,0.767669,0.306867,17.032080,310.323200,-9.454550,102.811333
200901050730,-13.150072,0.939412,0.328925,18.734890,424.324700,-0.891266,165.323798
200901050800,-18.007706,1.125471,0.372176,20.397890,530.347200,22.877129,260.476504
200901050830,-19.873264,1.362828,0.330797,21.919260,627.057100,8.306348,335.987464
200901050900,-15.207133,1.754919,0.167266,23.664370,724.777800,-5.584346,277.208364
200901050930,-17.933603,1.912692,0.082695,24.895340,817.865700,7.776846,365.631558
200901051000,-16.185450,2.043870,0.217702,25.766170,851.782200,22.870873,351.597747
200901051030,-18.982372,2.364355,0.175634,27.006570,969.224700,-19.891738,455.945857
200901051100,-13.883101,2.679539,0.138088,28.220490,1025.596000,-0.338425,360.927284
200901051130,-14.923971,2.712666,0.222385,28.918110,1066.063000,-12.721604,423.555450
200901051200,-17.957166,2.903157,0.224168,29.546290,1093.191000,-32.625844,504.607414
200901051230,-16.354545,3.104559,0.142428,30.151480,1100.283000,-54.968090,509.468818
200901051300,-15.050466,3.168260,0.213380,30.570840,768.536900,-38.973118,469.096892
200901051330,-19.293662,3.327946,0.287404,31.048710,1067.698000,-78.522945,648.526270
200901051400,-13.506334,3.397290,0.254767,31.277250,1028.310000,-68.779409,457.389823
200901051430,-18.032054,3.376328,0.272069,31.362040,974.898400,-93.110443,613.656070
200901051500,-14.222646,3.433826,0.310420,31.464400,906.566900,-87.298577,479.452167
200901051530,-11.537889,3.490219,0.263127,31.633490,824.325300,-88.699636,400.237898
200901051600,-19.313929,3.449316,0.294535,31.617180,731.528600,-120.682236,669.822989
200901051630,-8.581620,3.520919,0.335774,31.426820,630.034700,-111.406014,343.768795
200901051700,-10.137433,3.563156,0.375212,31.234680,522.883600,-175.606323,449.090188
200901051730,-6.876836,3.569414,0.430072,31.047330,403.181200,-169.248799,369.785351
200901051800,-3.013996,3.504302,0.483873,30.659120,284.143600,-221.239281,329.349281
200901051830,-0.323264,3.393503,0.516893,30.118030,171.324300,-233.742735,313.345857
200901051900,3.206802,3.347384,0.462967,29.609090,75.675240,-208.022723,209.339608
200901051930,6.570618,3.149004,0.497438,28.591750,12.890650,-190.136516,158.597815
200901052000,7.321080,2.880557,0.430950,27.200270,-2.718656,-154.319151,124.977831
200901052030,5.085469,2.547981,0.269254,25.605160,-3.172475,-66.491668,64.603111
200901052100,7.200579,2.360654,0.366382,24.453390,-2.426587,-111.298856,93.456189
200901052130,7.230356,2.266248,0.378245,23.459980,-2.656618,-119.492341,115.379299
200901052200,6.532267,2.228206,0.387665,22.663360,-2.478277,-113.125388,94.655440
200901052230,6.966775,2.085156,0.436046,21.730700,-2.537785,-132.042261,92.731484
200901052300,6.049988,1.888360,0.440823,20.826070,-2.484161,-101.276962,60.620467
200901052330,5.717098,1.642409,0.468213,19.902130,-2.562114,-96.946430,64.646999
200901060000,5.634009,1.393209,0.417943,18.997540,-2.561916,-77.866747,37.748860
200901060030,5.601595,1.176021,0.386463,18.252980,-2.446585,-76.107476,44.531105
200901060100,5.000724,1.028268,0.459238,17.648910,-2.163322,-68.416794,40.555573
200901060130,4.703372,0.892613,0.413958,17.059170,-2.127574,-56.935971,27.474848
200901060200,4.804347,0.758838,0.323210,16.395500,-2.416886,-59.694755,33.493626
200901060230,3.554894,0.633661,0.157647,15.665850,-2.778266,-26.522936,16.813031
200901060300,3.716913,0.522670,0.165054,14.906160,-2.443419,-24.198575,12.506035
200901060330,2.661394,0.423083,0.143973,14.277190,-2.468588,-20.496950,9.691963
200901060400,4.014738,0.309596,0.126522,13.580060,-2.329550,-17.999240,8.718771
200901060430,4.501689,0.257045,0.147365,13.211670,-2.152648,-23.462442,7.754527
200901060500,2.923687,0.266404,0.179737,13.290660,-0.828237,-29.690238,7.815135
200901060530,2.397628,0.257783,0.205665,13.101710,20.925970,-30.063858,13.211179
200901060600,-1.523942,0.266773,0.188258,13.581280,90.448420,-9.472134,15.146548
200901060630,-5.416496,0.321696,0.165432,14.660910,191.987500,12.055716,33.325461
200901060700,-9.689807,0.442453,0.237556,15.974370,305.999200,10.169545,75.053765
200901060730,-12.544008,0.706185,0.279210,18.078980,416.516500,35.461961,134.548026
200901060800,-14.899208,0.920160,0.166749,19.682280,506.783100,15.150804,182.197377
200901060830,-18.458398,1.073134,0.157990,20.951490,621.483100,44.621801,233.110060
200901060900,-19.140517,1.242325,0.225078,22.290030,722.131200,79.128646,297.605309
200901060930,-20.461470,1.517250,0.266006,24.172040,814.459800,46.022599,383.329737
200901061000,-19.547327,1.862014,0.309956,25.558890,900.086500,11.007801,462.005977
200901061030,-19.359786,2.151672,0.319812,26.775520,971.652300,12.048932,471.246006
200901061100,-16.181566,2.501096,0.269731,28.099600,980.257900,3.763215,403.172612
200901061130,-16.816012,2.782827,0.296437,29.246150,1064.522000,-31.747701,465.639095
200901061200,-21.553528,3.006146,0.293042,30.340100,1088.437000,-50.554042,646.336336
200901061230,-15.914975,3.331317,0.279852,31.332250,1097.086000,-56.894030,550.772109
200901061300,-13.132460,3.549365,0.332994,32.065970,1085.374000,-75.596910,464.335017
200901061330,-13.450879,3.777615,0.348643,32.799040,1060.964000,-101.509785,515.859467
200901061400,-11.737624,3.985425,0.372756,33.398210,1019.449000,-83.415496,454.532450
200901061430,-17.204511,3.904706,0.395249,33.179940,969.717700,-162.004041,652.609090
200901061500,-11.467190,3.971222,0.312346,33.499070,898.884300,-109.663618,422.864330
200901061530,-12.062756,4.107046,0.348453,33.913100,815.375400,-141.450780,536.884204
200901061600,-12.993803,4.232783,0.401088,34.191380,721.834800,-155.826460,534.418690
200901061630,-11.380536,4.045560,0.352953,33.759100,621.542800,-136.082441,414.059581
200901061700,-10.492490,4.062459,0.275577,33.836190,510.584500,-106.061092,381.058749
200901061730,-9999.000000,3.851432,0.575881,33.599690,389.980600,-161.422525,534.259411
200901061800,-1.036409,3.705147,0.840752,32.462050,276.190600,-431.362760,549.274571
200901061830,1.132632,3.495853,0.769576,31.640700,165.198000,-325.094524,362.932147
200901061900,5.504196,3.355468,0.754257,30.864280,73.048580,-300.593191,266.593810
200901061930,7.130289,3.122585,0.690761,29.747540,14.991750,-228.656966,170.549609
200901062000,9.765417,2.757838,0.799252,28.137870,-2.162201,-166.237072,113.003102
200901062030,8.419110,2.239006,0.721002,26.119620,-2.894585,-135.137962,110.604978
200901062100,7.524290,2.044154,0.634814,24.760210,-2.847099,-100.225795,107.472943
200901062130,7.441925,1.937556,0.659140,23.666040,-2.608100,-122.217996,75.665829
200901062200,6.729188,1.654133,0.431258,22.553410,-2.795497,-89.528747,66.193097
200901062230,5.961028,1.388061,0.367347,21.562170,-2.718575,-62.380068,38.462241
200901062300,6.083625,1.174328,0.326337,20.627810,-2.499603,-61.657106,38.773621
200901062330,6.730090,0.927354,0.402155,19.803970,-2.486936,-76.212512,43.999227
200901070000,6.144333,0.714353,0.442587,18.907470,-2.558782,-55.924829,23.239556
200901070030,6.558487,0.553784,0.559591,18.027610,-2.301200,-45.938647,21.593383
200901070100,6.473096,0.429516,0.611097,17.179990,-2.279414,-27.356938,18.145057
200901070130,5.227516,0.343952,0.490517,16.502820,-2.281876,-35.578272,13.417556
200901070200,6.079395,0.302543,0.498048,16.099670,-2.035429,-46.621653,5.537721
200901070230,5.829297,0.275212,0.445371,15.787220,-1.964906,-35.566566,6.510440
200901070300,4.441872,0.249482,0.386226,15.471210,-2.079132,-31.499218,6.809894
200901070330,3.952600,0.234094,0.346546,15.231460,-1.972955,-26.258646,11.473533
200901070400,4.624369,0.218953,0.320778,14.996870,-2.024000,-31.875963,0.646713
200901070430,4.013773,0.198450,0.250492,14.680180,-2.126498,-25.024252,0.811568
200901070500,5.508873,0.182882,0.272540,14.419390,-1.173934,-30.104281,-1.660001
200901070530,2.449834,0.178364,0.219539,14.296110,15.609060,-18.210910,6.421863
200901070600,-0.609259,0.211668,0.340655,14.795970,85.895690,-24.797080,-5.354871
200901070630,-5.761164,0.297201,0.488068,15.678400,207.106000,24.666976,50.505627
200901070700,-10.610436,0.386555,0.698052,16.531320,245.935600,40.767788,81.905865
200901070730,-8.634535,0.432951,0.696171,17.107170,216.084500,13.351615,78.229855
200901070800,-12.596685,0.463263,0.625961,17.838260,331.400100,33.660580,86.173065
200901070830,-21.282326,0.552392,0.591418,18.754790,546.162800,144.684536,186.616456
200901070900,-17.182926,0.763638,0.555896,20.411150,705.588000,127.282575,214.597683
200901070930,-18.624852,0.898224,0.599412,21.365480,830.527500,133.811266,256.799455
200901071000,-19.731240,1.000340,0.603936,22.184800,911.981100,145.699347,317.013995
200901071030,-21.750973,1.119067,0.623861,23.002610,977.957300,139.882583,360.575952
200901071100,-23.499114,1.214150,0.726460,23.600420,1026.537000,141.982500,400.642936
200901071130,-25.589731,1.271741,0.765848,23.814670,1064.632000,158.004266,445.429025
200901071200,-24.784559,1.367463,0.816418,24.122890,1087.288000,136.841620,452.861579
200901071230,-26.103294,1.486353,0.812097,24.490580,1094.677000,102.869116,534.240058
200901071300,-25.971721,1.569466,0.910099,24.621250,1085.180000,118.393419,574.139597
200901071330,-21.119225,1.671638,0.841500,25.100400,1060.202000,72.106884,476.702001
200901071400,-22.518557,1.742742,0.887937,25.313000,1020.676000,36.320392,542.986971
200901071430,-21.646947,1.798510,0.866698,25.381850,971.465900,40.067440,560.223930
200901071500,-17.662943,1.801325,0.799413,25.283070,906.769200,22.395788,448.464846
200901071530,-17.893826,1.761666,0.770174,24.943990,826.990700,-12.290688,443.323924
200901071600,-17.551398,1.751486,0.821975,24.673270,738.130600,-14.590106,470.217300
200901071630,-14.970836,1.705155,0.688422,24.554550,634.168900,-30.578570,385.161489
200901071700,-12.580982,1.748836,0.689532,24.463230,526.906100,-76.249618,378.760057
200901071730,-10.585295,1.808717,0.823455,24.232400,410.913200,-129.328116,396.043004
200901071800,-4.876291,1.870307,0.810760,23.737550,294.872400,-147.471397,292.784313
200901071830,-2.773429,1.799105,0.856519,22.894690,181.715600,-128.345806,260.322604
200901071900,1.651597,1.727374,0.825672,21.915110,81.184870,-147.493619,163.715081
200901071930,4.761776,1.589629,0.717685,20.885310,15.633830,-129.574375,117.051219
200901072000,6.597262,1.362636,0.729936,19.782590,-2.067722,-122.584656,89.554520
200901072030,5.618105,1.153864,0.683010,18.875750,-2.630332,-84.165219,58.670333
200901072100,6.133966,1.052207,0.720790,18.067910,-2.541615,-79.213458,108.719992
200901072130,5.894520,0.945629,0.717932,17.245910,-2.642241,-108.103720,133.858614
200901072200,5.289759,0.852034,0.665838,16.687400,-2.368137,-100.685688,108.361657
