16.70388,16.51151,0.1070853700952174,-9999.0
15.513468750000001,15.68763,0.10700083571681089,-9999.0
14.376882499999999,14.99265,0.10689933361586468,-9999.0
13.03559,14.11758,0.10683228259295802,1.4385997535209283
12.07686375,13.22692,0.10678153154248492,1.810039714292183
11.475076249999999,12.72223,0.1066792831260552,1.2187737326228127
10.76536875,12.04917,0.10659467268907567,2.1071608034108356
10.3934725,11.62488,0.10656065867861896,1.8150252756140894
9.74238025,10.86564,0.10647522336077872,-9999.0
9.25779175,11.08865,0.10637289637897178,-9999.0
8.757065375,10.52519,0.10627023552211173,-9999.0
8.0810925,9.967638,0.10620210430866854,-9999.0
7.621747625,9.836983,0.1061334574622652,-9999.0
7.1058196250000005,10.23498,0.10609993195081191,-9999.0
6.8311818749999995,10.24317,0.1060159892639386,-9999.0
6.805762875,9.797949,0.10596531427203854,-9999.0
6.38725925,9.592561,0.10591489709661855,-9999.0
6.335552874999999,9.471507,0.105830104901732,-9999.0
6.0884215,9.512869,0.10584573281071666,-9999.0
5.88119275,9.641547,0.10615382443603905,-9999.0
5.5776075,8.719589,0.10690409825617214,-9999.0
5.60393475,8.715121,0.1080702840657965,-9999.0
6.0755035,7.590656,0.10950862041057954,-9999.0
5.972279625,7.246897,0.11087284890438374,-9999.0
5.564339250000001,6.631876,0.11217935552958352,-9999.0
5.4221425,6.201856,0.1134848916450988,-9999.0
5.69283275,6.331308,0.11475711917010846,1.531283028453145
5.31148625,6.24663,0.11599283327360148,-9999.0
4.998248749999999,6.264567,0.11719545527479142,-9999.0
5.017480375,5.944091,0.11841399642359074,-9999.0
5.422408624999999,5.587769,0.1195655016244467,-9999.0
6.210423125,6.051469,0.12071603430894529,-9999.0
7.88536125,7.506698,0.12180253373326869,-9999.0
10.6235675,9.02839,0.12290544613856942,-9999.0
12.563889999999999,10.65421,0.12400816590548464,-9999.0
14.4439625,12.03976,0.1251089565482774,-9999.0
15.16284375,13.21455,0.12619504246770596,-9999.0
17.37329375,14.23019,0.12724801376438374,-9999.0
18.47301875,15.6684,0.12831679451495082,-9999.0
18.12020625,16.15572,0.12935340377480833,-9999.0
18.072607499999997,16.41757,0.13040551372791798,-9999.0
19.014984999999996,17.29031,0.13145796939163565,-9999.0
13.515719999999998,17.44672,0.13250985847823604,-9999.0
