TIMESTAMP,H,FILLED,QC,HAT,SAMPLE,STDDEV,METHOD,QC_HAT,TIMEWINDOW
200808210030,-38.1462,-38.1462,0,-19.5796,106,19.1379,1,1,14
200808210100,-42.7376,-42.7376,0,-19.6966,107,18.9209,1,1,14
200808210130,-36.536,-36.536,0,-19.6919,107,19.0828,1,1,14
200808210200,-30.4486,-30.4486,0,-19.5198,107,19.2141,1,1,14
200808210230,-26.39,-26.39,0,-20.6223,113,19.0369,1,1,14
200808210300,-46.9301,-46.9301,0,-19.4617,108,19.1337,1,1,14
200808210330,-49.0962,-49.0962,0,-19.4377,107,18.9022,1,1,14
200808210400,-40.2275,-40.2275,0,-19.4377,107,18.9022,1,1,14
200808210430,-47.2554,-47.2554,0,-19.6649,108,19.2249,1,1,14
200808210500,-56.3937,-56.3937,0,-20.9523,113,18.9758,1,1,14
200808210530,-27.3043,-27.3043,0,-21.9049,116,18.6637,1,1,14
200808210600,-17.7308,-17.7308,0,-22.3185,114,18.4212,1,1,14
200808210630,-12.5141,-12.5141,0,-21.6937,115,18.6384,1,1,14
200808210700,-11.0743,-11.0743,0,-22.3383,112,18.5665,1,1,14
200808210730,-14.018,-14.018,0,-22.1264,118,18.5844,1,1,14
200808210800,-13.9014,-13.9014,0,-21.2603,118,18.68,1,1,14
200808210830,-9.18518,-9.18518,0,-16.7153,13,14.7016,1,1,14
200808210900,2.03392,2.03392,0,3.27135,7,11.3025,1,1,14
200808210930,13.5402,13.5402,0,30.6613,7,21.5161,1,1,14
200808211000,39.1994,39.1994,0,57.8412,9,16.8174,1,1,14
200808211030,124.115,124.115,0,138.272,6,29.2031,1,1,14
200808211100,157.808,157.808,0,149.772,8,37.8302,1,1,14
200808211130,83.7832,83.7832,0,80.3054,18,26.2947,1,1,14
200808211200,41.2966,41.2966,0,73.335,15,23.8298,1,1,14
200808211230,101.016,101.016,0,105.892,18,31.2359,1,1,14
200808211300,86.5453,86.5453,0,67.4962,11,19.9155,1,1,14
200808211330,104.85,104.85,0,117.304,14,31.8091,1,1,14
200808211400,119.398,119.398,0,103.491,15,30.9254,1,1,14
200808211430,73.7973,73.7973,0,64.8692,15,21.2831,1,1,14
200808211500,82.703,82.703,0,80.1345,19,25.5647,1,1,14
200808211530,60.9416,60.9416,0,64.8692,15,21.2831,1,1,14
200808211600,88.2754,88.2754,0,100.893,17,29.7332,1,1,14
200808211630,-19.0377,-19.0377,0,-0.789202,6,12.1499,1,1,14
200808211700,39.622,39.622,0,63.8157,13,22.5753,1,1,14
200808211730,30.6282,30.6282,0,35.1204,7,16.87,1,1,14
200808211800,2.2446,2.2446,0,-2.36956,6,11.2212,1,1,14
200808211830,-35.4535,-35.4535,0,-19.547,108,19.0531,1,1,14
200808211900,-34.5257,-34.5257,0,-20.0892,110,19.3982,1,1,14
200808211930,-27.3668,-27.3668,0,-21.1337,115,18.8238,1,1,14
200808212000,-30.8169,-30.8169,0,-20.1477,110,19.0603,1,1,14
200808212030,-53.9918,-53.9918,0,-19.5459,103,19.0324,1,1,14
200808212100,-41.6446,-41.6446,0,-19.3563,100,18.7193,1,1,14
200808212130,-35.1905,-35.1905,0,-20.7443,99,15.9601,1,1,14
200808212200,-41.867,-41.867,0,-21.0776,92,15.4682,1,1,14
200808212230,-44.8205,-44.8205,0,-21.8765,92,14.6468,1,1,14
200808212300,-41.6777,-41.6777,0,-21.8765,92,14.6468,1,1,14
200808212330,-34.5437,-34.5437,0,-22.0784,97,13.7887,1,1,14
200808220000,-34.3152,-34.3152,0,-22.4313,94,13.2295,1,1,14
200808220030,-31.983,-31.983,0,-21.7792,92,13.0213,1,1,14
200808220100,-28.8893,-28.8893,0,-21.0717,90,12.6329,1,1,14
200808220130,-39.9879,-39.9879,0,-20.5819,90,12.6807,1,1,14
200808220200,-33.2356,-33.2356,0,-21.0667,87,12.5129,1,1,14
200808220230,-32.4781,-32.4781,0,-20.6145,79,12.5879,1,1,14
200808220300,-27.9993,-27.9993,0,-20.4704,73,12.3685,1,1,14
200808220330,-35.2077,-35.2077,0,-19.6934,67,11.6586,1,1,14
200808220400,-34.2529,-34.2529,0,-20.8652,60,11.0285,1,1,14
200808220430,-32.763,-32.763,0,-22.411,52,9.36688,1,1,14
200808220500,-36.6781,-36.6781,0,-21.9814,51,9.63434,1,1,14
200808220530,-26.1817,-26.1817,0,-21.5298,49,9.9299,1,1,14
200808220600,-27.1597,-27.1597,0,-21.1181,47,10.3498,1,1,14
200808220630,-28.4161,-28.4161,0,-20.6895,46,10.6552,1,1,14
200808220700,-34.6349,-34.6349,0,-20.027,44,10.4662,1,1,14
200808220730,-28.9318,-28.9318,0,-20.0717,43,10.1714,1,1,14
200808220800,-21.482,-21.482,0,-7.66633,7,7.07543,1,1,14
200808220830,-1.29114,-1.29114,0,11.4388,3,12.0774,1,1,14
200808220900,40.3907,40.3907,0,40.6488,3,41.7457,1,1,14
200808220930,56.8075,56.8075,0,49.2389,3,11.0058,1,1,14
200808221000,158.787,158.787,0,131.419,2,38.7048,1,1,14
200808221030,168.356,168.356,0,154.049,2,20.2336,1,1,14
200808221100,225.596,225.596,0,206.227,6,36.9615,1,1,14
200808221130,214.629,214.629,0,209.475,13,44.4265,1,1,14
200808221200,220.183,220.183,0,240.48,9,25.8848,1,1,14
200808221230,176.116,176.116,0,175.348,11,32.4447,1,1,14
200808221300,266.621,266.621,0,220.301,15,40.1246,1,1,14
200808221330,171.126,171.126,0,153.227,8,36.3664,1,1,14
200808221400,280.434,280.434,0,235.751,14,25.0904,1,1,14
200808221430,151.977,151.977,0,141.558,6,27.7063,1,1,14
200808221500,158.357,158.357,0,110.009,15,33.535,1,1,14
200808221530,94.8631,94.8631,0,77.6206,20,26.6045,1,1,14
200808221600,155.588,155.588,0,125.158,9,27.6023,1,1,14
200808221630,135.317,135.317,0,97.4372,19,30.6888,1,1,14
200808221700,60.2962,60.2962,0,38.9304,11,16.8997,1,1,14
200808221730,52.859,52.859,0,31.2523,10,15.5378,1,1,14
200808221800,-10.0192,-10.0192,0,-10.6428,13,10.5997,1,1,14
200808221830,-20.9549,-20.9549,0,-17.6343,121,18.7358,1,1,14
200808221900,-32.1498,-32.1498,0,-18.9895,120,19.1323,1,1,14
200808221930,-34.548,-34.548,0,-19.5388,129,18.569,1,1,14
200808222000,-34.7688,-34.7688,0,-18.9047,126,18.7131,1,1,14
200808222030,-47.4836,-47.4836,0,-17.7459,126,18.778,1,1,14
200808222100,-36.9661,-36.9661,0,-17.3283,120,18.7807,1,1,14
200808222130,-33.503,-33.503,0,-16.9955,111,18.6766,1,1,14
200808222200,-28.0021,-28.0021,0,-18.456,108,16.188,1,1,14
200808222230,-38.8075,-38.8075,0,-19.2436,104,15.3669,1,1,14
200808222300,-37.7266,-37.7266,0,-19.1399,106,15.2582,1,1,14
200808222330,-37.2184,-37.2184,0,-19.5769,111,15.1408,1,1,14
200808230000,-24.6452,-24.6452,0,-19.992,108,14.1116,1,1,14
200808230030,-27.6723,-27.6723,0,-19.0151,104,13.5098,1,1,14
200808230100,-30.0107,-30.0107,0,-19.0109,102,13.5158,1,1,14
200808230130,-29.3622,-29.3622,0,-18.9511,101,13.2209,1,1,14
200808230200,-28.3427,-28.3427,0,-19.2983,90,13.1197,1,1,14
200808230230,-27.1006,-27.1006,0,-18.7542,85,13.0249,1,1,14
200808230300,-30.8083,-30.8083,0,-18.0548,75,12.1975,1,1,14
200808230330,-31.9427,-31.9427,0,-19.3757,68,11.8136,1,1,14
200808230400,-26.1576,-26.1576,0,-19.4926,67,11.8631,1,1,14
200808230430,-21.8171,-21.8171,0,-19.3757,68,11.8136,1,1,14
200808230500,-20.9198,-20.9198,0,-19.4926,67,11.8631,1,1,14
200808230530,-11.3801,-11.3801,0,-20.0987,62,11.073,1,1,14
200808230600,-16.8742,-16.8742,0,-20.6397,53,10.6597,1,1,14
200808230630,-11.392,-11.392,0,-20.6397,53,10.6597,1,1,14
200808230700,-9999,-20.3562,1,-20.3562,49,10.7986,1,1,14
200808230730,-9999,-20.4163,1,-20.4163,55,10.527,1,1,14
200808230800,-9999,-7.66633,1,-7.66633,7,7.07543,1,1,14
200808230830,12.8718,12.8718,0,10.7153,4,9.96678,1,1,14
200808230900,-0.967233,-0.967233,0,34.9145,4,35.9629,1,1,14
200808230930,54.2957,54.2957,0,77.7392,6,46.436,1,1,14
200808231000,104.05,104.05,0,139.856,3,31.0257,1,1,14
200808231030,139.742,139.742,0,136.373,4,39.6579,1,1,14
200808231100,168.667,168.667,0,188.009,8,23.6262,1,1,14
200808231130,223.84,223.84,0,240.48,9,25.8848,1,1,14
200808231200,257.597,257.597,0,237.031,11,24.646,1,1,14
200808231230,188.55,188.55,0,162.428,9,28.3174,1,1,14
200808231300,166.695,166.695,0,144.669,8,29.3982,1,1,14
200808231330,115.591,115.591,0,128.57,11,27.3063,1,1,14
200808231400,160.953,160.953,0,133.72,9,27.7063,1,1,14
200808231430,147.675,147.675,0,119.917,14,27.1588,1,1,14
200808231500,128.005,128.005,0,81.6394,19,39.7313,1,1,14
200808231530,89.8582,89.8582,0,77.3773,18,36.1384,1,1,14
200808231600,82.5536,82.5536,0,59.8084,15,23.7274,1,1,14
200808231630,67.9881,67.9881,0,51.8708,11,25.8484,1,1,14
200808231700,40.3127,40.3127,0,30.2442,10,17.1042,1,1,14
200808231730,13.5117,13.5117,0,11.6248,8,21.6497,1,1,14
200808231800,-2.9507,-2.9507,0,-15.5733,14,12.0822,1,1,14
200808231830,-9.82162,-9.82162,0,-18.6529,77,17.8331,1,1,14
200808231900,-12.9238,-12.9238,0,-20.3305,95,17.2622,1,1,14
200808231930,-15.2811,-15.2811,0,-21.5556,110,17.4255,1,1,14
200808232000,-26.7694,-26.7694,0,-20.1329,123,19.2769,1,1,14
200808232030,-23.531,-23.531,0,-20.138,128,18.9684,1,1,14
200808232100,-16.3131,-16.3131,0,-20.1598,130,18.8355,1,1,14
200808232130,-11.8814,-11.8814,0,-19.7947,130,19.209,1,1,14
200808232200,-18.2677,-18.2677,0,-19.8761,120,19.6206,1,1,14
200808232230,-8.58932,-8.58932,0,-20.0638,118,19.9227,1,1,14
200808232300,-6.83791,-6.83791,0,-19.8818,119,19.8387,1,1,14
200808232330,-19.3949,-19.3949,0,-19.8367,120,20.0376,1,1,14
200808240000,-10.2215,-10.2215,0,-19.1347,115,20.0535,1,1,14
200808240030,-10.2293,-10.2293,0,-19.8243,120,20.0458,1,1,14
200808240100,-10.4498,-10.4498,0,-19.9177,118,20.2029,1,1,14
200808240130,-10.8603,-10.8603,0,-20.0906,122,19.9967,1,1,14
200808240200,-9.63364,-9.63364,0,-20.4943,125,19.9176,1,1,14
200808240230,-10.2287,-10.2287,0,-20.6987,124,19.8005,1,1,14
200808240300,-11.3817,-11.3817,0,-20.4599,128,19.8574,1,1,14
200808240330,-8.46822,-8.46822,0,-20.8166,128,19.9588,1,1,14
200808240400,-8.50269,-8.50269,0,-20.5786,131,19.6879,1,1,14
200808240430,-9.19053,-9.19053,0,-20.8628,132,19.8826,1,1,14
200808240500,-3.80919,-3.80919,0,-20.8886,131,19.8228,1,1,14
200808240530,-6.97413,-6.97413,0,-21.0334,129,19.5529,1,1,14
200808240600,-8.42989,-8.42989,0,-20.9892,131,19.5072,1,1,14
200808240630,-3.70336,-3.70336,0,-20.9847,133,19.2704,1,1,14
200808240700,-7.71525,-7.71525,0,-21.1197,134,19.2613,1,1,14
200808240730,-7.17165,-7.17165,0,-21.1197,134,19.2613,1,1,14
200808240800,-4.03313,-4.03313,0,-21.2745,11,14.6282,1,1,14
200808240830,4.14887,4.14887,0,-16.2365,9,15.601,1,1,14
200808240900,15.8943,15.8943,0,6.11748,9,17.2262,1,1,14
200808240930,49.1851,49.1851,0,40.5623,5,5.12019,1,1,14
200808241000,69.6875,69.6875,0,57.8813,12,21.9706,1,1,14
200808241030,163.736,163.736,0,122.714,10,27.4116,1,1,14
200808241100,153.56,153.56,0,143.116,9,30.1317,1,1,14
200808241130,192.103,192.103,0,162.515,10,26.6993,1,1,14
200808241200,109.48,109.48,0,86.7503,21,40.4276,1,1,14
200808241230,70.0192,70.0192,0,74.8397,20,36.8121,1,1,14
200808241300,57.1502,57.1502,0,73.1751,20,37.0072,1,1,14
200808241330,22.7803,22.7803,0,33.4958,10,14.1698,1,1,14
200808241400,25.426,25.426,0,43.3782,13,18.8708,1,1,14
200808241430,77.0581,77.0581,0,64.7533,17,28.6465,1,1,14
200808241500,-9999,91.5588,1,91.5588,15,35.1935,1,1,14
200808241530,-9999,72.164,1,72.164,17,33.5686,1,1,14
200808241600,47.5734,47.5734,0,55.5917,11,23.4425,1,1,14
200808241630,27.6314,27.6314,0,29.937,10,17.1241,1,1,14
200808241700,25.5373,25.5373,0,20.6608,13,14.5097,1,1,14
200808241730,5.46674,5.46674,0,1.94738,10,16.9333,1,1,14
200808241800,-1.4525,-1.4525,0,-16.8159,18,12.0385,1,1,14
200808241830,-2.98506,-2.98506,0,-17.3669,65,15.6585,1,1,14
200808241900,-6.02611,-6.02611,0,-17.7766,77,15.7157,1,1,14
200808241930,-7.06322,-7.06322,0,-22.5379,105,19.044,1,1,14
200808242000,-2.39922,-2.39922,0,-21.2804,102,18.59,1,1,14
200808242030,-4.86458,-4.86458,0,-24.3928,119,18.4807,1,1,14
200808242100,-13.3403,-13.3403,0,-24.8611,131,18.6288,1,1,14
200808242130,-55.5615,-55.5615,0,-22.3189,158,19.8451,1,1,14
200808242200,3.49581,3.49581,0,-23.1444,150,19.8754,1,1,14
200808242230,14.6082,14.6082,0,-23.459,145,20.155,1,1,14
200808242300,-2.07809,-2.07809,0,-22.3285,161,19.6832,1,1,14
200808242330,0.250875,0.250875,0,-22.3061,161,19.3197,1,1,14
200808250000,5.19353,5.19353,0,-22.2586,158,19.6326,1,1,14
200808250030,80.4477,80.4477,0,-21.8769,152,19.5882,1,1,14
200808250100,0.163043,0.163043,0,-19.1265,143,18.0287,1,1,14
200808250130,0.172392,0.172392,0,-19.297,109,15.0438,1,1,14
200808250200,12.2461,12.2461,0,-19.3905,117,14.8399,1,1,14
200808250230,-5.85806,-5.85806,0,-19.3278,116,14.8138,1,1,14
200808250300,-0.88536,-0.88536,0,-19.3557,117,14.7529,1,1,14
200808250330,0.117887,0.117887,0,-19.3564,118,14.6897,1,1,14
200808250400,-7.855,-7.855,0,-19.7363,119,14.5427,1,1,14
200808250430,-9.99356,-9.99356,0,-19.3203,120,14.5684,1,1,14
200808250500,-2.16653,-2.16653,0,-19.5391,123,14.4302,1,1,14
200808250530,-9.62668,-9.62668,0,-18.8226,120,14.9612,1,1,14
200808250600,-1.81701,-1.81701,0,-18.8239,127,15.0735,1,1,14
200808250630,-0.97982,-0.97982,0,-19.7351,124,13.7398,1,1,14
200808250700,-0.490689,-0.490689,0,-19.5435,125,13.8406,1,1,14
200808250730,-4.30993,-4.30993,0,-19.6459,126,13.6584,1,1,14
200808250800,-2.41516,-2.41516,0,-18.3771,12,14.0888,1,1,14
200808250830,6.01863,6.01863,0,-8.6883,9,13.2865,1,1,14
200808250900,4.07533,4.07533,0,7.77117,8,16.2102,1,1,14
200808250930,39.3775,39.3775,0,18.9741,7,18.7496,1,1,14
200808251000,-9999,65.0139,1,65.0139,10,25.6117,1,1,14
200808251030,-9999,142.595,1,142.595,9,28.3444,1,1,14
200808251100,133.175,133.175,0,186.77,17,44.1528,1,1,14
200808251130,194.553,194.553,0,219.359,20,33.939,1,1,14
200808251200,209.986,209.986,0,218.146,23,30.8166,1,1,14
200808251230,111.8,111.8,0,141.412,15,34.3636,1,1,14
200808251300,130.811,130.811,0,152.405,11,36.3711,1,1,14
200808251330,240.383,240.383,0,224.017,20,28.0014,1,1,14
200808251400,279.913,279.913,0,196.184,5,66.3385,3,1,1
200808251430,199.613,199.613,0,184.044,11,44.4232,1,1,14
200808251500,130.201,130.201,0,134.163,12,30.5677,1,1,14
200808251530,90.4223,90.4223,0,72.3219,10,25.6099,1,1,14
200808251600,146.044,146.044,0,123.691,11,38.5647,1,1,14
200808251630,74.5593,74.5593,0,60.5537,18,27.0631,1,1,14
200808251700,55.55,55.55,0,58.8982,12,26.682,1,1,14
200808251730,11.6622,11.6622,0,5.3221,13,15.8163,1,1,14
200808251800,-0.981542,-0.981542,0,-16.36,16,14.6304,1,1,14
200808251830,-4.95298,-4.95298,0,-15.0753,16,13.5928,1,1,14
200808251900,-8.27,-8.27,0,-14.8525,32,15.104,1,1,14
200808251930,-2.15644,-2.15644,0,-15.7614,41,14.3346,1,1,14
200808252000,-2.96347,-2.96347,0,-15.1504,34,14.9899,1,1,14
200808252030,9.90492,9.90492,0,-18.009,78,18.0283,1,1,14
200808252100,-1.75102,-1.75102,0,-20.2561,97,17.0913,1,1,14
200808252130,-4.87336,-4.87336,0,-20.3039,124,19.3357,1,1,14
200808252200,-19.6712,-19.6712,0,-20.7918,153,19.1631,1,1,14
200808252230,-33.8941,-33.8941,0,-21.6932,163,19.2206,1,1,14
200808252300,-13.5973,-13.5973,0,-19.7677,124,19.0754,1,1,14
200808252330,-4.73412,-4.73412,0,-16.5973,77,15.3375,1,1,14
200808260000,-6.70639,-6.70639,0,-20.1226,103,16.6389,1,1,14
200808260030,-8.49302,-8.49302,0,-20.8273,128,19.1872,1,1,14
200808260100,0.315611,0.315611,0,-20.337,143,18.6298,1,1,14
200808260130,24.342,24.342,0,-20.7013,165,17.7499,1,1,14
200808260200,-1.15365,-1.15365,0,-20.2222,154,18.722,1,1,14
200808260230,-24.5495,-24.5495,0,-21.4637,159,19.0699,1,1,14
200808260300,7.56938,7.56938,0,-18.3459,154,17.3904,1,1,14
200808260330,2.94322,2.94322,0,-18.5889,155,17.292,1,1,14
200808260400,-9999,-20.2172,1,-20.2172,166,16.8937,1,1,14
200808260430,-11.5444,-11.5444,0,-19.7229,129,14.2592,1,1,14
200808260500,-6.37568,-6.37568,0,-17.7145,137,17.2088,1,1,14
200808260530,-4.30965,-4.30965,0,-19.3834,162,17.2072,1,1,14
200808260600,0.958487,0.958487,0,-18.8849,159,17.3665,1,1,14
200808260630,-3.78951,-3.78951,0,-18.4213,143,17.1694,1,1,14
200808260700,-25.7447,-25.7447,0,-18.3304,143,17.1128,1,1,14
200808260730,-42.6628,-42.6628,0,-18.1643,144,17.0455,1,1,14
200808260800,-37.4094,-37.4094,0,-16.2775,15,11.9158,1,1,14
200808260830,-25.4844,-25.4844,0,-14.3204,9,15.5386,1,1,14
200808260900,-3.26769,-3.26769,0,8.59077,7,17.3291,1,1,14
200808260930,49.7738,49.7738,0,61.6484,9,25.6227,1,1,14
200808261000,79.5882,79.5882,0,144.265,10,27.1898,1,1,14
200808261030,115.699,115.699,0,173.83,19,35.3809,1,1,14
200808261100,209.374,209.374,0,171.594,18,41.5071,1,1,14
200808261130,178.86,178.86,0,200.079,17,28.7306,1,1,14
200808261200,225.271,225.271,0,212.333,20,26.8537,1,1,14
200808261230,200.346,200.346,0,216.367,15,24.8642,1,1,14
200808261300,244.493,244.493,0,215.946,10,26.7812,1,1,14
200808261330,213.748,213.748,0,215.946,10,26.7812,1,1,14
200808261400,187.993,187.993,0,212.72,12,24.123,1,1,14
200808261430,209.105,209.105,0,193.568,12,18.5822,1,1,14
200808261500,176.95,176.95,0,170.972,7,49.0913,1,1,14
200808261530,123.204,123.204,0,60.0444,15,24.0878,1,1,14
200808261600,75.5638,75.5638,0,68.7745,15,31.0323,1,1,14
200808261630,75.539,75.539,0,59.5542,17,22.6151,1,1,14
200808261700,6.20857,6.20857,0,7.79588,11,16.5227,1,1,14
200808261730,-1.82972,-1.82972,0,-17.6719,22,13.4667,1,1,14
200808261800,-22.4199,-22.4199,0,-15.3176,50,14.0461,1,1,14
200808261830,-51.6227,-51.6227,0,-18.0515,77,16.1138,1,1,14
200808261900,-54.2701,-54.2701,0,-23.4554,130,17.9975,1,1,14
200808261930,-44.9599,-44.9599,0,-22.5071,160,19.4537,1,1,14
200808262000,-27.5085,-27.5085,0,-21.6509,175,18.6406,1,1,14
200808262030,-46.7091,-46.7091,0,-22.0513,177,18.7833,1,1,14
200808262100,-63.7558,-63.7558,0,-22.2136,174,18.7532,1,1,14
200808262130,-48.1407,-48.1407,0,-21.9772,177,18.6177,1,1,14
200808262200,-9999,-21.4204,1,-21.4204,180,17.6253,1,1,14
200808262230,-51.8937,-51.8937,0,-19.6669,170,16.9641,1,1,14
200808262300,-48.9927,-48.9927,0,-18.5688,156,17.0389,1,1,14
200808262330,-35.2459,-35.2459,0,-19.6725,142,14.7408,1,1,14
200808270000,-36.274,-36.274,0,-19.4346,140,14.5308,1,1,14
200808270030,-32.2174,-32.2174,0,-19.824,132,14.2682,1,1,14
200808270100,-25.7154,-25.7154,0,-19.8356,131,13.8867,1,1,14
200808270130,-15.6724,-15.6724,0,-19.8331,123,13.3145,1,1,14
200808270200,-26.1197,-26.1197,0,-18.9843,119,12.7151,1,1,14
200808270230,-14.1007,-14.1007,0,-18.8235,115,12.612,1,1,14
200808270300,-20.3848,-20.3848,0,-19.4719,108,12.4526,1,1,14
200808270330,-19.9832,-19.9832,0,-19.4289,107,12.4513,1,1,14
200808270400,-18.1114,-18.1114,0,-19.3453,108,12.4235,1,1,14
200808270430,-16.3882,-16.3882,0,-19.2736,99,12.6927,1,1,14
200808270500,-18.0813,-18.0813,0,-18.3904,78,12.2988,1,1,14
200808270530,-19.3384,-19.3384,0,-18.4187,73,11.9936,1,1,14
200808270600,-19.9313,-19.9313,0,-20.0987,62,11.073,1,1,14
200808270630,-18.9565,-18.9565,0,-20.4601,56,10.471,1,1,14
200808270700,-13.3199,-13.3199,0,-12.6219,4,11.7091,1,1,14
200808270730,-2.83238,-2.83238,0,-5.21795,5,10.0044,1,1,14
200808270800,-9999,9.38732,1,9.38732,5,9.128,1,1,14
200808270830,17.7117,17.7117,0,45.4425,4,43.479,1,1,14
200808270900,113.459,113.459,0,81.9255,5,50.6354,1,1,14
200808270930,-9999,137.797,1,137.797,9,30.5602,1,1,14
200808271000,-9999,161.825,1,161.825,10,28.1947,1,1,14
200808271030,185.731,185.731,0,188.79,15,42.7538,1,1,14
200808271100,217.911,217.911,0,223.685,19,32.2676,1,1,14
200808271130,175.879,175.879,0,178.651,22,32.7435,1,1,14
200808271200,262.985,262.985,0,217.349,21,36.2368,1,1,14
200808271230,229.422,229.422,0,231.054,23,29.8143,1,1,14
200808271300,279.254,279.254,0,225.53,16,28.7393,1,1,14
200808271330,252.963,252.963,0,220.782,28,30.685,1,1,14
200808271400,245.656,245.656,0,199.965,24,37.8518,1,1,14
200808271430,236.104,236.104,0,177.977,18,34.5975,1,1,14
200808271500,172.272,172.272,0,158.701,17,35.381,1,1,14
200808271530,128.439,128.439,0,146.358,14,16.6811,1,1,14
200808271600,88.1886,88.1886,0,94.0655,12,29.2982,1,1,14
200808271630,53.2532,53.2532,0,63.959,21,18.4464,1,1,14
200808271700,14.0598,14.0598,0,19.4696,16,14.3547,1,1,14
200808271730,-22.3156,-22.3156,0,-12.2138,17,15.2961,1,1,14
200808271800,-17.597,-17.597,0,-15.726,79,14.4529,1,1,14
200808271830,-27.7542,-27.7542,0,-20.5394,110,17.0069,1,1,14
200808271900,-41.2244,-41.2244,0,-21.5085,146,19.6806,1,1,14
200808271930,-53.935,-53.935,0,-22.2094,167,19.4823,1,1,14
200808272000,-35.3068,-35.3068,0,-22.1676,168,19.047,1,1,14
200808272030,-22.1048,-22.1048,0,-22.483,168,19.18,1,1,14
200808272100,-15.7415,-15.7415,0,-21.5719,176,17.7395,1,1,14
200808272130,-13.2407,-13.2407,0,-18.8641,164,17.0991,1,1,14
200808272200,-27.3667,-27.3667,0,-18.3972,159,16.9,1,1,14
200808272230,-24.0765,-24.0765,0,-18.5697,159,16.8913,1,1,14
200808272300,-17.8114,-17.8114,0,-19.3001,149,14.4776,1,1,14
200808272330,-20.6518,-20.6518,0,-19.5489,139,13.8588,1,1,14
200808280000,-20.8704,-20.8704,0,-19.4122,140,13.9013,1,1,14
200808280030,-24.8925,-24.8925,0,-19.8646,138,14.0047,1,1,14
200808280100,-11.5435,-11.5435,0,-19.3788,130,13.0463,1,1,14
200808280130,-10.6763,-10.6763,0,-18.7168,123,12.4988,1,1,14
200808280200,-8.08069,-8.08069,0,-18.6369,116,12.3471,1,1,14
200808280230,-10.6303,-10.6303,0,-19.228,102,12.492,1,1,14
200808280300,-10.9992,-10.9992,0,-18.7976,92,12.9081,1,1,14
200808280330,-9999,-18.8249,1,-18.8249,86,12.9181,1,1,14
200808280400,-16.4791,-16.4791,0,-19.0423,85,12.8355,1,1,14
200808280430,-8.72181,-8.72181,0,-19.0276,83,12.6416,1,1,14
200808280500,-5.89234,-5.89234,0,-17.954,76,12.1477,1,1,14
200808280530,-7.45322,-7.45322,0,-18.4187,73,11.9936,1,1,14
200808280600,-5.16299,-5.16299,0,-19.4865,65,11.6418,1,1,14
200808280630,-11.1232,-11.1232,0,-20.3319,60,10.9389,1,1,14
200808280700,-3.82003,-3.82003,0,-11.4836,8,9.44277,1,1,14
200808280730,-4.34066,-4.34066,0,-5.21795,5,10.0044,1,1,14
200808280800,22.7358,22.7358,0,10.7153,4,9.96678,1,1,14
200808280830,82.523,82.523,0,37.6742,6,28.4885,1,1,14
200808280900,155.486,155.486,0,107.747,3,50.8362,1,1,14
200808280930,156.731,156.731,0,136.024,8,32.1718,1,1,14
200808281000,-9999,171.883,1,171.883,14,29.081,1,1,14
200808281030,152.68,152.68,0,189.995,19,39.2857,1,1,14
200808281100,220.119,220.119,0,222.087,22,31.5,1,1,14
200808281130,213.598,213.598,0,233.758,24,32.0276,1,1,14
200808281200,188.998,188.998,0,228.577,20,30.9983,1,1,14
200808281230,250.556,250.556,0,228.919,21,29.9131,1,1,14
200808281300,-9999,226.304,1,226.304,29,27.1032,1,1,14
200808281330,161.943,161.943,0,222.884,34,29.4225,1,1,14
200808281400,173.502,173.502,0,201.122,21,34.9977,1,1,14
200808281430,221.632,221.632,0,191.27,14,28.7258,1,1,14
200808281500,143.547,143.547,0,159.289,17,31.5632,1,1,14
200808281530,146.349,146.349,0,141.397,14,24.009,1,1,14
200808281600,99.4692,99.4692,0,79.4997,11,15.8345,1,1,14
200808281630,51.7033,51.7033,0,63.2228,17,19.2804,1,1,14
200808281700,19.3701,19.3701,0,13.612,12,15.0718,1,1,14
200808281730,-21.4615,-21.4615,0,-14.7161,16,12.2488,1,1,14
200808281800,-4.0023,-4.0023,0,-13.0355,34,13.7598,1,1,14
200808281830,-4.29341,-4.29341,0,-17.074,73,15.2969,1,1,14
200808281900,-10.8682,-10.8682,0,-21.666,110,18.5257,1,1,14
200808281930,-5.64001,-5.64001,0,-22.3496,145,20.0484,1,1,14
200808282000,-20.0488,-20.0488,0,-21.5552,152,19.3465,1,1,14
200808282030,-6.1658,-6.1658,0,-21.4565,154,19.2547,1,1,14
200808282100,-3.96622,-3.96622,0,-21.4743,153,19.0634,1,1,14
200808282130,-9.95116,-9.95116,0,-21.4558,149,19.2396,1,1,14
200808282200,-2.17201,-2.17201,0,-21.3126,155,19.0008,1,1,14
200808282230,-0.217685,-0.217685,0,-21.3126,155,19.0008,1,1,14
200808282300,-0.255996,-0.255996,0,-21.4016,151,18.8655,1,1,14
200808282330,0.338009,0.338009,0,-20.095,160,17.2583,1,1,14
200808290000,0.355536,0.355536,0,-18.3655,163,15.9227,1,1,14
200808290030,2.63751,2.63751,0,-18.2235,148,13.4268,1,1,14
200808290100,2.43452,2.43452,0,-18.5811,140,12.8412,1,1,14
200808290130,-3.71198,-3.71198,0,-18.0014,146,13.3665,1,1,14
200808290200,-3.42372,-3.42372,0,-18.0672,145,13.3891,1,1,14
200808290230,-6.65261,-6.65261,0,-17.9639,142,13.2398,1,1,14
